01800051 0ad5 0000 0001 001ef276 Chmelnice
01800052 0ad6 0000 0001 001ef2a6 Chmelnice
12210001 0a89 0000 0400 001ef2ca Choceradská
20470001 0a8a 0000 0401 001f12bc Chocerady
20030001 0a8b 0000 0401 001f13d0 Chocerady,Růženín,sídliště
20030002 0a8c 0000 0401 001f13e2 Chocerady,Růženín,sídliště
20020001 0a8d 0000 0400 001f13f4 Chocerady,Samechov
20040001 0a92 0000 0401 001f1418 Chocerady,Vlkovec,žel.st.
20040002 0a93 0000 0401 001f142a Chocerady,Vlkovec,žel.st.
00520001 050d 0000 0401 001f143c Chodov
00520002 050e 0000 0401 001f14cc Chodov
00520003 0078 0000 0401 001f2702 Chodov
00520004 0079 0000 0401 001f33bc Chodov
00520005 04b0 0000 0401 001f3b60 Chodov
00520101 04b1 0000 0401 001f51f2 Chodov
00520102 0a99 0000 0401 001f6aca Chodov
01810001 0a9a 0000 0401 001f834e Chodovec
01810002 0a9b 0000 0401 001fa0e2 Chodovec
01830001 0a9c 0000 0401 001fbb94 Chodovská
01830002 0a9f 0000 0001 001fde6e Chodovská
01830003 0aa0 0000 0401 002004d2 Chodovská
01830004 0aa1 0000 0401 00201efa Chodovská
04240001 0aa2 0000 0401 0020386e Chodovská tvrz
04240002 0aa5 0000 0401 00205488 Chodovská tvrz
15840001 0aa6 0000 0401 00207006 Cholupice
15840002 0aa7 0000 0401 002071fe Cholupice
01860001 0aa8 0000 0401 00207432 Cholupický vrch
01860002 0aad 0000 0401 0020762a Cholupický vrch
16350001 0aae 0000 0401 0020785e Choteč
16350002 0d23 0000 0401 00207954 Choteč
01870001 0aaf 0000 0001 00207a4a Chotkovy sady
01870002 0ab0 0000 0401 00209eda Chotkovy sady
14560001 0ab3 0000 0401 0020c3e2 Chrást
14560002 0ab4 0000 0401 0020c42a Chrást
14550001 0ab5 0000 0401 0020c472 Chrást,host.
14550002 0ab6 0000 0401 0020c4ba Chrást,host.
11900001 0ab7 0000 0401 0020c502 Chrášťany
11900002 0ab8 0000 0401 0020ca0c Chrášťany
24100001 0ab9 0000 0401 0020cf58 Chrášťany
24100002 0aba 0000 0401 0020d060 Chrášťany
24080001 0abb 0000 0401 0020d19e Chrášťany,Bylany
24080002 0abc 0000 0401 0020d2a6 Chrášťany,Bylany
24080003 0abd 0000 0401 0020d3e4 Chrášťany,Bylany
24090001 109d 0000 0401 0020d3f6 Chrášťany,Bylany,škola
24090002 109e 0000 0401 0020d5b2 Chrášťany,Bylany,škola
24110001 109f 0000 0401 0020d7b6 Chrášťany,Chotouň
24110002 0774 0000 0401 0020d8be Chrášťany,Chotouň
16440001 0775 0000 0401 0020d9fc Chrášťany,Mezcestí
16440002 0abe 0000 0401 0020dd4a Chrášťany,Mezcestí
19680001 0abf 0000 0401 0020e0bc Chrášťany,Protherm
19680002 0ac7 0000 0401 0020e5c6 Chrášťany,Protherm
16430001 0ac8 0000 0401 0020eb12 Chrášťany,Scania-Label
16430002 0ac9 0000 0401 0020f01c Chrášťany,Scania-Label
01880001 0aca 0000 0401 0020f568 Chvaly
01880002 0acb 0000 0401 00210c06 Chvaly
22270001 0acc 0000 0401 00212262 Chvatěruby
22270002 0acd 0000 0401 002122b6 Chvatěruby
11780001 0ace 0000 0401 0021230a Chýně
11780002 11c3 0000 0401 0021245a Chýně
11800001 11c4 0000 0401 002125aa Chýně,Háje
11800002 0ad7 0000 0401 00212664 Chýně,Háje
25680001 0ad8 0000 0401 0021272a Chýně,Na Vyhlídce
25680002 038e 0000 0401 0021275a Chýně,Na Vyhlídce
11770001 038f 0000 0401 00212784 Chýně,Pivovarský dvůr
11770002 0adc 0000 0401 002128d4 Chýně,Pivovarský dvůr
32060001 0add 0000 0401 00212a24 Chýně,Žitná
32060002 0ae3 0000 0401 00212ade Chýně,Žitná
12000001 0ae4 0000 0401 00212ba4 Chýnice
12000002 0ae5 0000 0401 00212c10 Chýnice
11990001 0ae6 0000 0401 00212c7c Chýnice,Pod Radnicí
11990002 0ae7 0000 0401 00212d24 Chýnice,Pod Radnicí
13360001 0ae8 0000 0401 00212dc6 Chýnovská
01900001 0ae9 0000 0401 00213ac8 I. P. Pavlova
01900002 0aea 0000 0401 00215d84 I. P. Pavlova
01900003 0aeb 0000 0001 002180d6 I. P. Pavlova
01900004 0aec 0000 0401 00218d42 I. P. Pavlova
01900005 0aed 0000 0401 00219c00 I. P. Pavlova
01900006 0aee 0000 0401 00219e28 I. P. Pavlova
01900009 0aef 0000 0401 00219e8e I. P. Pavlova
01900085 0af0 0000 0401 0021a044 I. P. Pavlova
01900086 0af1 0000 0401 0021a45e I. P. Pavlova
01900101 0af2 0000 0001 0021a7ca I. P. Pavlova
01900102 0b04 0000 0001 0021bda2 I. P. Pavlova
12700001 0b05 0000 0400 0021d2f0 IKEA
12730001 0b06 0000 0400 0021d7a0 IKEA
09080001 0b07 0000 0401 0021dafa IKEM
09080002 0b08 0000 0401 0021e556 IKEM
07210001 0b09 0000 0401 0021f024 Internacionální
07210002 0b0a 0000 0401 0021fa5c Internacionální
06550001 0b0b 0000 0401 00220470 Invalidovna
06550002 0b0c 0000 0401 002220de Invalidovna
06550003 0b0d 0000 0401 00223d0a Invalidovna
06550004 0b0e 0000 0401 00223d70 Invalidovna
06550052 0b0f 0000 0001 00223dd0 Invalidovna
06550101 0b10 0000 0001 00223e00 Invalidovna
06550102 0b11 0000 0001 00224dde Invalidovna
01910001 0b12 0000 0001 00225cea Italská
01910002 0b13 0000 0001 00226ba8 Italská
01930001 0b14 0000 0401 00227814 Jahodnice
01930002 0b15 0000 0401 00228438 Jahodnice
06470001 0b16 0000 0401 00229044 Jahodnice II
06470079 0b17 0000 0401 00229050 Jahodnice II
03380001 132c 0000 0401 0022905c Jakobiho
03380002 132d 0000 0401 0022a1de Jakobiho
01940001 0b25 0000 0401 0022b33c Jalodvorská
01940002 0b26 0000 0401 0022b9b4 Jalodvorská
03540001 0b27 0000 0401 0022c05c Jana Masaryka
03540002 0b28 0000 0401 0022d1e4 Jana Masaryka
01960001 0b29 0000 0401 0022e3c6 Jankovcova
01960002 0b2a 0000 0401 0022f608 Jankovcova
10130001 0b2d 0000 0401 0023076c Janovská
10130002 10b1 0000 0401 0023142c Janovská
09690001 10b2 0000 0401 00232098 Jarníkova
09690002 10b3 0000 0401 00232d52 Jarníkova
11170001 10b4 0000 0400 00233946 Jedličkův ústav
04220001 10b5 0000 0401 00233a12 Jemnická
04220002 10b6 0000 0401 00235272 Jemnická
12150001 10b7 0000 0400 00236bec Jeneč
41270001 10b8 0000 0401 00236d1e Jeneč,komerční zóna
41270002 10b9 0000 0401 00236d5a Jeneč,komerční zóna
12160001 10ba 0000 0401 00236d90 Jeneč,Lidická
12160002 10bb 0000 0401 00236eb0 Jeneč,Lidická
21180001 10bc 0000 0401 00236fe2 Jeneč,nádraží
21180002 10bd 0000 0401 00236ffa Jeneč,nádraží
01990001 10be 0000 0401 00237012 Jenerálka
01990003 10bf 0000 0401 00237690 Jenerálka
18210001 10c0 0000 0401 00237d50 Jenštejn
18210002 10c1 0000 0401 00237f3c Jenštejn
21930001 0b2e 0000 0401 00238110 Jenštejn,Dehtáry
21930002 0b2f 0000 0401 00238164 Jenštejn,Dehtáry
23040001 0b30 0000 0401 002381b8 Jenštejn,Domov seniorů
23040002 0b31 0000 0401 0023827e Jenštejn,Domov seniorů
24710001 0b32 0000 0401 00238350 Jenštejn,Hradní
24710002 0b33 0000 0401 00238416 Jenštejn,Hradní
02000001 0b34 0000 0401 002384e8 Jeřická
02000002 0b35 0000 0401 00238c14 Jeřická
13300001 0b36 0000 0401 0023932e Jesenice
13300002 0b37 0000 0401 00239796 Jesenice
13300003 0b38 0000 0401 00239d90 Jesenice
13300004 0b39 0000 0401 00239e56 Jesenice
13350001 0b3a 0000 0400 00239e9e Jesenice,Belnická
13320001 0b3b 0000 0401 00239f2e Jesenice,bytovky
13320002 0b3c 0000 0401 0023a3b4 Jesenice,bytovky
15310001 0e00 0000 0401 0023a8e2 Jesenice,Horní Jirčany
15310002 0e01 0000 0401 0023aaa4 Jesenice,Horní Jirčany
15320001 0e02 0000 0401 0023accc Jesenice,Horní Jirčany,vodárna
15320002 0e03 0000 0401 0023ae8e Jesenice,Horní Jirčany,vodárna
13270001 0b3f 0000 0401 0023b0b6 Jesenice,Kocanda
13270002 0b40 0000 0401 0023b1f4 Jesenice,Kocanda
13250001 08aa 0000 0401 0023b332 Jesenice,Mladíkov
13250002 08ab 0000 0401 0023b344 Jesenice,Mladíkov
13290001 1298 0000 0401 0023b350 Jesenice,Osnice
13290002 1299 0000 0401 0023b440 Jesenice,Osnice
13280001 129a 0000 0401 0023b506 Jesenice,Osnice,hřbitov
13280002 129b 0000 0401 0023b644 Jesenice,Osnice,hřbitov
13330001 0d74 0000 0400 0023b782 Jesenice,škola
13400001 0d75 0000 0400 0023b794 Jesenice,Vestecká
13370001 0b41 0000 0401 0023b7a6 Jesenice,Zdiměřice
13370002 0b42 0000 0401 0023b7b8 Jesenice,Zdiměřice
13220001 0b43 0000 0401 0023b7c4 Jesenice,Zdiměřice,bytovky
13220002 0b44 0000 0401 0023b88a Jesenice,Zdiměřice,bytovky
32920001 0b45 0000 0401 0023b95c Jesenice,Zdiměřice,škola
32920002 0b46 0000 0401 0023ba2e Jesenice,Zdiměřice,škola
13260001 0b47 0000 0401 0023baf4 Jesenice,Zdiměřice,u rybníka
13260002 10a0 0000 0401 0023bbba Jesenice,Zdiměřice,u rybníka
06710001 10a1 0000 0401 0023bc8c Jesenická
06710003 1126 0000 0401 0023c244 Jesenická
06710004 1127 0000 0401 0023d43e Jesenická
20190001 03fe 0000 0401 0023e104 Jevany
20190002 03ff 0000 4401 0023e19a Jevany
20190003 0400 0000 0401 0023e278 Jevany
20190004 0401 0000 4401 0023e2d8 Jevany
20760001 07d1 0000 0400 0023e338 Jevany,Bohumil
20880001 07d2 0000 0401 0023e3b6 Jevany,Černokostelecká
20880002 07d3 0000 0401 0023e410 Jevany,Černokostelecká
20780001 14fa 0000 0401 0023e46a Jevany,Lesní podnik
20780002 0b3d 0000 0401 0023e4c4 Jevany,Lesní podnik
20200001 14fb 0000 4401 0023e51e Jevany,Penčice
20200002 14fc 0000 4401 0023e5e4 Jevany,Penčice
20770001 14fd 0000 0401 0023e6f8 Jevany,Smrčiny
20770002 14fe 0000 0401 0023e752 Jevany,Smrčiny
20180001 0b3e 0000 0401 0023e7ac Jevany,Spojovací
20180002 14ff 0000 0401 0023e842 Jevany,Spojovací
02010001 1500 0000 0401 0023e920 Jezerka
02010002 09a6 0000 0401 0023ef44 Jezerka
12830001 09a7 0000 0401 0023f574 Ježovická
12830002 0b4e 0000 0401 0023f766 Ježovická
19360001 0b4f 0000 0401 0023f976 Jílové u Prahy,Borek
19360002 0b50 0000 0401 0023f9be Jílové u Prahy,Borek
15720001 0b51 0000 0401 0023fa2a Jílové u Prahy,Čs.armády
15720002 0b52 0000 0401 0023fa72 Jílové u Prahy,Čs.armády
19340001 0b53 0000 0401 0023fade Jílové u Prahy,hřbitov
19340002 090e 0000 0401 0023fb08 Jílové u Prahy,hřbitov
15860001 090f 0000 0401 0023fb32 Jílové u Prahy,Kamenná Vrata
15860002 13f6 0000 0401 0023fb92 Jílové u Prahy,Kamenná Vrata
15870001 13f7 0000 0400 0023fbe6 Jílové u Prahy,Luka p.M.,nádraží
19310002 0b56 0000 0401 0023fc16 Jílové u Prahy,Luka p.Medníkem
21090001 0b57 0000 0401 0023fc6a Jílové u Prahy,náměstí
21090002 093e 0000 0401 0023fde4 Jílové u Prahy,náměstí
21090003 093f 0000 0401 002400f0 Jílové u Prahy,náměstí
21080001 0b58 0000 0400 002402b8 Jílové u Prahy,Pražská
21070001 0940 0000 0401 002404c8 Jílové u Prahy,Radlík
21070002 0b59 0000 0401 002406d8 Jílové u Prahy,Radlík
21060001 0b5a 0000 0401 002408e2 Jílové u Prahy,rozc.Radlík
21060002 0b5b 0000 0401 00240af2 Jílové u Prahy,rozc.Radlík
19320001 0941 0000 0401 00240cfc Jílové u Prahy,Studené,obec
19320002 0942 0000 0401 00240d44 Jílové u Prahy,Studené,obec
19330001 0b5c 0000 0400 00240d8c Jílové u Prahy,Studené,závod
21000001 0b5d 0000 0401 00240dd4 Jílové u Prahy,učiliště
21000002 122c 0000 0401 00240ec4 Jílové u Prahy,učiliště
17390001 122d 0000 0401 00240f84 Jíloviště
17390002 122e 0000 0401 00241158 Jíloviště
17020001 122f 0000 4401 0024133e Jíloviště,Cukrák
17020002 0b48 0000 4401 002416a4 Jíloviště,Cukrák
17030001 0b49 0000 0401 00241a22 Jíloviště,hl.sil.
17030002 0b4a 0000 0401 00241bea Jíloviště,hl.sil.
07150001 0b4b 0000 0401 00241dbe Jíloviště,přívoz
07160001 0cdf 0000 0401 00242088 Jíloviště,Výzkumný ústav
07160002 0ce0 0000 0401 00242352 Jíloviště,Výzkumný ústav
08790001 0b62 0000 0401 0024262e Jílovská
08790002 0b63 0000 0401 002439c0 Jílovská
02030001 0b64 0000 0401 00244c8c Jindřišská
02030002 0b65 0000 0401 00249f18 Jindřišská
02030051 1476 0000 0001 0024f258 Jindřišská
11880001 1477 0000 0401 0024f288 Jinočany,Hlavní
11880002 1478 0000 0401 0024f3a8 Jinočany,Hlavní
11890001 1479 0000 0401 0024f4c2 Jinočany,náměstí
11890002 0b70 0000 0401 0024f5e2 Jinočany,náměstí
06850001 0b71 0000 0401 0024f912 Jinonice
06850002 0b72 0000 0401 0024fc6c Jinonice
06850082 05c6 0000 0401 0024ffb4 Jinonice
06850083 05c7 0000 0401 0024ffd8 Jinonice
06850084 0b73 0000 0401 0025004a Jinonice
06850101 0b74 0000 0001 00250098 Jinonice
06850102 0b80 0000 0001 0025105e Jinonice
02060001 0b81 0000 0400 00251f52 Jinonická
02070001 0b82 0000 0401 002521ec Jiráskova čtvrť
02070002 0b83 0000 0401 00252870 Jiráskova čtvrť
02080001 0b84 0000 0401 00252f18 Jiráskovo náměstí
02080002 0b85 0000 0401 002551fe Jiráskovo náměstí
02080003 0b86 0000 0401 00257556 Jiráskovo náměstí
02080004 07d8 0000 0401 00257b14 Jiráskovo náměstí
10090001 07d9 0000 0401 00258102 Jirčanská
10090002 0baa 0000 0401 00258bdc Jirčanská
16060001 0bab 0000 0401 00259626 Jirny
16060002 0bb7 0000 0401 00259770 Jirny
15370001 0bb8 0000 0400 002598d2 Jirny,DHL
24510001 0bbb 0000 0401 002599e0 Jirny,Logistický park
24510002 0bbc 0000 0401 00259b4e Jirny,Logistický park
16070001 0bbd 0000 0401 00259ca4 Jirny,Nové Jirny,I
16070002 0bbe 0000 0401 00259dee Jirny,Nové Jirny,I
16080001 0bd2 0000 0401 00259f50 Jirny,Nové Jirny,II
16080002 0bd3 0000 0401 0025a09a Jirny,Nové Jirny,II
24520001 0bd4 0000 0401 0025a1fc Jirny,rozc.
24520002 0be5 0000 0401 0025a2e0 Jirny,rozc.
16050001 0be6 0000 0401 0025a3b2 Jirny,zámek
16050002 0be7 0000 0401 0025a4b4 Jirny,zámek
02090001 0be8 0000 0001 0025a5d4 Jiřího z Poděbrad
02090002 0bec 0000 0001 0025b492 Jiřího z Poděbrad
02090101 0bed 0000 0001 0025c0fe Jiřího z Poděbrad
02090102 0bee 0000 0001 0025d046 Jiřího z Poděbrad
10870001 0bef 0000 0401 0025df9a Jitřní
10870079 0bf4 0000 0401 0025dfa6 Jitřní
01040001 0bf5 0000 0401 0025dfac Jiviny
01040002 0bf8 0000 0401 0025e492 Jiviny
01040004 0bf9 0000 0401 0025e984 Jiviny
02100001 0bfa 0000 0401 0025ea68 Jižní Město
02100002 0bfb 0000 0401 002607c6 Jižní Město
02120001 0c05 0000 0400 002624b2 Jordánská
02130001 0c06 0000 0401 00262a0a Juliska
02130002 0c07 0000 0401 002631a2 Juliska
10490003 0c08 0000 0401 0026396a K Barrandovu
10490004 0c09 0000 0401 00265c86 K Barrandovu
41320001 0c0a 0000 0400 00267f66 K Cihelně
02140001 0c2b 0000 0401 002680b6 K Cikánce
02140002 0c2c 0000 0401 002681ca K Cikánce
13980001 0c2d 0000 0400 002682f6 K Drsnici
02150001 0c2e 0000 0401 00268392 K Dubečku
02150002 05d4 0000 0401 002688ba K Dubečku
07860001 05d5 0000 0401 00268db2 K Fialce
07860002 13bd 0000 0401 00269154 K Fialce
12100001 13be 0000 0401 002694f6 K Hájům
12100002 13bf 0000 0401 002697d2 K Hájům
02160001 0c3d 0000 0401 00269aae K Holyni
02160002 0c3e 0000 0401 00269dd2 K Holyni
13990001 009f 0000 0401 0026a13e K Horoměřicům
13990002 00a0 0000 0401 0026a18c K Horoměřicům
17010001 0c4e 0000 0401 0026a1da K Chatám
17010002 0c4f 0000 0401 0026a378 K Chatám
30140001 01f5 0000 0401 0026a522 K Lesoparku
30140002 01f6 0000 0401 0026aada K Lesoparku
02180001 01f7 0000 0401 0026b086 K Letišti
02180002 01f8 0000 0401 0026b440 K Letišti
02180061 0c64 0000 0401 0026c646 K Letišti
13930001 0c65 0000 0401 0026ce98 K Letňanům
13930002 0c66 0000 0401 0026ced4 K Letňanům
00220001 0c67 0000 0401 0026cf22 K Lipanům
00220002 0c68 0000 0401 0026d096 K Lipanům
12330001 0c69 0000 0401 0026d204 K Netlukám
12330002 0c6a 0000 0401 0026d450 K Netlukám
04860001 0c6b 0000 0401 0026d696 K Noskovně
04860002 0c6c 0000 0401 0026da50 K Noskovně
02190001 0c6d 0000 0401 0026de58 K Obecním hájovnám
02190002 0c6e 0000 0401 0026e332 K Obecním hájovnám
02200001 1183 0000 0401 0026e81e K Pitkovičkám
02200002 1184 0000 0401 0026ea5e K Pitkovičkám
12940001 1185 0000 0401 0026ec98 K Říčanům
12940002 0c7b 0000 0401 0026edd6 K Říčanům
08100001 0c7c 0000 0401 0026eef6 K Sukovu
08100002 0c93 0000 0401 0026f1a8 K Sukovu
02220001 0c94 0000 0401 0026f478 K Teplárně
02220002 0c95 0000 0401 0026f4ea K Teplárně
30230001 0c96 0000 0401 0026f562 K Trninám
30230002 0c97 0000 0401 0026f742 K Trninám
05050001 0c98 0000 0401 0026f8da K Třebonicům
05050002 0c99 0000 0401 0026fa12 K Třebonicům
02230001 0c9a 0000 0401 0026fb6e K Tuchoměřicům
02230002 0c9b 0000 0401 0026fc64 K Tuchoměřicům
02240001 0c9c 0000 0401 0026fd5a K Vystrkovu
02240002 0c9d 0000 0401 0026ff52 K Vystrkovu
10850002 0cb3 0000 0400 00270186 K Závětinám
41700001 0cc5 0000 0400 00270318 K Zelenči
02250001 0cc6 0000 0401 00270504 K Žižkovu
02250002 0cc7 0000 0401 00271f62 K Žižkovu
02270001 0cc8 0000 0401 002739ba Kablo
02270002 0cc9 0000 0401 00273d20 Kablo
02270003 0cd4 0000 0401 00273ee2 Kablo
02270004 0cd5 0000 0401 00274cf8 Kablo
02280001 114a 0000 0401 002758c2 Kačerov
02280002 114b 0000 0401 00275f3a Kačerov
02280003 0cca 0000 0401 00276d38 Kačerov
02280004 0ccb 0000 0401 00278b62 Kačerov
02280005 0cdc 0000 0401 0027a2a8 Kačerov
02280081 0cdd 0000 0401 0027bd36 Kačerov
02280083 0ce2 0000 0401 0027bd42 Kačerov
02280084 0ce3 0000 0401 0027bdd2 Kačerov
02280101 02a2 0000 0001 0027be20 Kačerov
02280102 02a3 0000 0001 0027d818 Kačerov
09400002 0470 0000 0401 0027f222 Kafkova
09400003 0471 0000 0401 0027ffa2 Kafkova
02290001 0472 0000 0401 00281298 Kajetánka
02290002 0473 0000 0401 00281f34 Kajetánka
02300001 151a 0000 0401 00282c06 Kalinův mlýn
02300002 151b 0000 0401 00282cd8 Kalinův mlýn
20670001 151c 0000 0401 00282db0 Kaliště
20670002 151d 0000 0401 00282dc2 Kaliště
20660001 0cf0 0000 0401 00282de0 Kaliště,Lensedly
20660002 0cf1 0000 0401 00282df2 Kaliště,Lensedly
20680001 0cf2 0000 0400 00282e10 Kaliště,Poddubí
20900001 0cf3 0000 0401 00282e40 Kaliště,V Loučkách
20900002 0cf4 0000 0401 00282e52 Kaliště,V Loučkách
15420001 0cf5 0000 0401 00282e70 Kamenice,Kuklík
15420002 0cf6 0000 0401 00282f0c Kamenice,Kuklík
15640001 0cf7 0000 4401 00282fc6 Kamenice,Kult.dům
15410001 0cf8 0000 0401 0028368c Kamenice,Ládví
15410002 0cf9 0000 0401 00283728 Kamenice,Ládví
15380001 0cfa 0000 0401 002837e2 Kamenice,Nová Hospoda
15380002 0cfb 0000 0401 00283956 Kamenice,Nová Hospoda
15390001 0cfc 0000 0401 00283b12 Kamenice,Olešovice
15390002 0cfd 0000 0401 00283c86 Kamenice,Olešovice
15740001 0cfe 0000 0401 00283e42 Kamenice,Skuheř
15740002 0cff 0000 0401 00283efc Kamenice,Skuheř
15600001 0d00 0000 0401 00283fe6 Kamenice,Štiřín
15600002 0d01 0000 0401 00284064 Kamenice,Štiřín
15670001 0d02 0000 0401 002840d0 Kamenice,Těptín
15670002 0d03 0000 0401 00284178 Kamenice,Těptín
15660001 0d04 0000 0401 00284250 Kamenice,Těptín,U Kozlího kamene
15660002 0d05 0000 0401 002842f8 Kamenice,Těptín,U Kozlího kamene
15650001 0d06 0000 0401 002843d0 Kamenice,U dvora
15650002 0d07 0000 0401 00284562 Kamenice,U dvora
15400001 0dc7 0000 0401 002846f4 Kamenice,Valnovka
15400002 0dc8 0000 0401 00284790 Kamenice,Valnovka
15610001 150e 0000 0401 0028484a Kamenice,Všedobrovice
15610002 150f 0000 0401 002848e0 Kamenice,Všedobrovice
02310001 1510 0000 0001 00284958 Kamenická
02310002 1511 0000 0001 00287436 Kamenická
19380001 0d19 0000 0401 00289ec0 Kamenný Přívoz
19380002 0d1a 0000 0401 00289f08 Kamenný Přívoz
19400001 0d1b 0000 0401 00289f62 Kamenný Přívoz,Kamenný Újezdec
19400002 0d1c 0000 0401 00289faa Kamenný Přívoz,Kamenný Újezdec
19370001 0d24 0000 0401 0028a004 Kamenný Přívoz,U křížku
19370002 0d25 0000 0401 0028a04c Kamenný Přívoz,U křížku
19390001 0d26 0000 0401 0028a0a6 Kamenný Přívoz,žel.st.
19390002 0d27 0000 0401 0028a0ee Kamenný Přívoz,žel.st.
02320001 0d28 0000 0401 0028a148 Kamenolom Zbraslav
02320002 0d29 0000 0401 0028a412 Kamenolom Zbraslav
02330001 0b66 0000 0401 0028a6ee Kamýcká
02330002 0b67 0000 0401 0028aa60 Kamýcká
02330003 0d2a 0000 0401 0028b414 Kamýcká
02330004 0d2b 0000 0401 0028baec Kamýcká
10570001 0d44 0000 0401 0028bb3a Kapitána Stránského
10570002 0d45 0000 0401 0028c4a6 Kapitána Stránského
18390001 0d46 0000 0401 0028cd7c Káraný,most
18390002 0d47 0000 0401 0028cdfa Káraný,most
18410002 0d48 0000 0400 0028ce78 Káraný,pošta
18400001 0d49 0000 0401 0028cf74 Káraný,vodárna
18400002 0d4a 0000 0401 0028cff2 Káraný,vodárna
02340001 0d4e 0000 0400 0028d070 Karenova
16270001 0d4f 0000 0401 0028d4ba Karlík
16270002 0d50 0000 0401 0028d526 Karlík
16270052 0d53 0000 0401 0028d59e Karlík
08540001 0d54 0000 0401 0028d5a4 Karlínské náměstí
08540002 0233 0000 0401 0028f1e2 Karlínské náměstí
08540003 0234 0000 0401 00290e0e Karlínské náměstí
08540052 0d59 0000 0001 00290ed4 Karlínské náměstí
02370001 0d5a 0000 0401 00290f04 Karlovo náměstí
02370002 065f 0000 0401 00295ad0 Karlovo náměstí
02370003 0660 0000 0401 00299fa0 Karlovo náměstí
02370009 0d5e 0000 0401 0029c25c Karlovo náměstí
02370010 0d5f 0000 0401 0029c7ba Karlovo náměstí
02370011 0d60 0000 0401 0029cd2a Karlovo náměstí
02370013 0dee 0000 0401 0029cee0 Karlovo náměstí
02370080 0d66 0000 0401 002a139e Karlovo náměstí
02370101 0d67 0000 0001 002a13ec Karlovo náměstí
02370102 0d68 0000 0001 002a23ca Karlovo náměstí
02210001 0d69 0000 0000 002a32d6 Karlovy lázně
02380001 0ed4 0000 0401 002a47a6 Karlštejnská
02380002 0ed5 0000 0401 002a4a40 Karlštejnská
02390001 0d6a 0000 0401 002a4cc8 Kateřinky
02390002 0d6b 0000 0401 002a4f7a Kateřinky
09580001 029d 0000 0400 002a524a Kateřinská
03450001 029e 0000 0401 002a5400 Katovická
03450002 0d70 0000 0401 002a676e Katovická
02400001 0d71 0000 0401 002a7b1e Kavalírka
02400002 0d76 0000 0401 002aa236 Kavalírka
02400003 0d77 0000 0401 002ac8e2 Kavalírka
02400004 00c0 0000 0401 002acd2c Kavalírka
02400005 00c1 0000 0401 002ad770 Kavalírka
05890001 0f49 0000 0401 002ae256 Kavčí hory
05890002 0f4a 0000 0401 002ae87a Kavčí hory
05890003 0d7c 0000 0401 002aebe6 Kavčí hory
05890004 0d7d 0000 0401 002af216 Kavčí hory
01890001 0d7e 0000 0401 002af588 Kavkazská
01890003 0d7f 0000 0401 002b0374 Kavkazská
02410001 0d80 0000 0401 002b054e Kazanka
02410002 0d81 0000 0401 002b0df4 Kazanka
10210001 0d84 0000 0401 002b17cc Kazínská
02420001 0d85 0000 0401 002b1df6 Kbelská
02420002 0d86 0000 0401 002b30b6 Kbelská
02420003 0d89 0000 0401 002b4400 Kbelská
02420004 0d8a 0000 0401 002b47de Kbelská
11040001 0425 0000 0401 002b4b7a Kbelský hřbitov
11040002 0426 0000 0401 002b4df0 Kbelský hřbitov
02430001 0d8b 0000 0401 002b506c Kbely
02430002 0d8c 0000 0401 002b5192 Kbely
02430003 0d8d 0000 0401 002b52d6 Kbely
02430004 0d8e 0000 0401 002b592a Kbely
02430005 0d8f 0000 0401 002b5fa8 Kbely
02430006 0d90 0000 0401 002b623c Kbely
02430011 0d91 0000 0401 002b64c4 Kbely
02430012 0d92 0000 0401 002b66c8 Kbely
02430015 0d94 0000 0401 002b68f0 Kbely
02430016 0d95 0000 0401 002b69e0 Kbely
05460001 0d96 0000 0401 002b6adc Ke Březině
05460002 0d97 0000 0401 002b7028 Ke Březině
30150001 0d98 0000 0401 002b7598 Ke Hrázi
02440001 0d99 0000 0401 002b78f8 Ke Kaménce
02440002 0d9a 0000 0401 002b7ade Ke Kaménce
09160001 0d9b 0000 0401 002b7c76 Ke Kateřinkám
09160002 0d9c 0000 0401 002b8afe Ke Kateřinkám
09160003 0d9d 0000 0401 002b98f6 Ke Kateřinkám
09160004 0da0 0000 0401 002b9bb4 Ke Kateřinkám
07900001 0da1 0000 0401 002b9e84 Ke Klíčovu
07900002 0da2 0000 0401 002ba0d6 Ke Klíčovu
09650001 0da3 0000 0400 002ba36a Ke Koulce
02460001 0da8 0000 0400 002ba598 Ke Schodům
02470001 0da9 0000 0401 002ba5b6 Ke Smrčině
02470002 0daa 0000 0401 002ba868 Ke Smrčině
02480001 0dab 0000 0401 002bab38 Ke Stadionu
02480002 0e1c 0000 0401 002bb792 Ke Stadionu
02490001 0e1d 0000 0001 002bc410 Ke Stírce
02490002 0db5 0000 0401 002bea92 Ke Stírce
07260001 0db6 0000 0401 002c1168 Ke Xaverovu
07260002 0db7 0000 0401 002c146e Ke Xaverovu
02510001 0db8 0000 0401 002c175c Kelerka
02510002 0dbf 0000 0401 002c20da Kelerka
02520001 0dc0 0000 0400 002c2a76 Kesnerka
02530001 0dc1 0000 0400 002c2ca4 Khodlova
02540001 0dc2 0000 0401 002c33be Klamovka
02540002 0dc3 0000 0401 002c5ad6 Klamovka
02540003 0dc4 0000 0401 002c8182 Klamovka
02540004 0dc5 0000 0401 002c8824 Klamovka
02540005 0dc6 0000 0401 002c904c Klamovka
02540006 0e06 0000 0401 002c99a0 Klamovka
